,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment,interested_in_categories_12
576,3c52cad8-1f59-11ea-87bf-000d3a38a36f,129,11.0,1514.56,3,5,5,35,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
577,3c93895c-ab59-11e9-a2fc-000d3a38a36f,83,14.0,1772.23,4,5,5,45,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
578,3cd8715a-afc5-11e9-9757-000d3a38a36f,36,28.0,5644.74,4,5,5,45,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
579,3cdc03c4-a20f-11e9-a2fc-000d3a38a36f,15,9.0,994.14,5,5,4,55,champions,"[KADIN, AKTIFSPOR]"
580,3cec9dca-abc3-11e9-a2fc-000d3a38a36f,61,7.0,1175.33,4,5,5,45,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
581,3d2ff27e-ab3b-11e9-a2fc-000d3a38a36f,51,8.0,1880.67,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
582,3d8efdfa-a26b-11ea-9c18-000d3a38a36f,7,5.0,465.88,5,4,3,54,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
583,3e17d4c8-ff27-11e9-a5e8-000d3a38a36f,14,7.0,1099.04,5,5,5,55,champions,[KADIN]
584,3e230fec-5b51-11ea-9bb8-000d3a38a36f,34,7.0,1146.34,5,5,5,55,champions,"[AKTIFCOCUK, COCUK, KADIN]"
585,3e3bb2fe-ad50-11e9-a2fc-000d3a38a36f,6,6.0,522.41,5,4,3,54,champions,"[ERKEK, KADIN]"
586,3e3cc548-a942-11e9-a2fc-000d3a38a36f,92,6.0,1074.6200000000001,3,4,5,34,loyal_customers,[KADIN]
587,3e3ec7ea-6395-11ea-a6dc-000d3a38a36f,14,8.0,843.6700000000001,5,5,4,55,champions,"[COCUK, KADIN, AKTIFSPOR]"
588,3e4e70fe-13e1-11ea-a001-000d3a38a36f,61,9.0,1453.04,4,5,5,45,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
589,3e60d88c-ac55-11e9-a2fc-000d3a38a36f,3,11.0,964.37,5,5,4,55,champions,"[AKTIFCOCUK, COCUK, KADIN]"
590,3ed25996-edfd-11e9-9346-000d3a38a36f,113,5.0,705.91,3,4,4,34,loyal_customers,"[KADIN, AKTIFSPOR]"
591,3ef6d7f6-1db6-11ea-8bf2-000d3a38a36f,99,9.0,1868.94,3,5,5,35,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
592,3f353204-adad-11e9-a2fc-000d3a38a36f,25,8.0,1530.25,5,5,5,55,champions,[KADIN]
593,3f408e78-1262-11ea-a001-000d3a38a36f,90,6.0,1324.88,3,4,5,34,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
594,3f4346c4-c502-11ea-a7eb-000d3a38a36f,25,5.0,446.42999999999995,5,4,2,54,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
595,3f49cca8-fe22-11e9-a5e8-000d3a38a36f,88,10.0,1482.44,3,5,5,35,loyal_customers,"[AKTIFCOCUK, KADIN]"
596,3f70cc5a-9f17-11e9-9897-000d3a38a36f,8,5.0,759.44,5,4,4,54,champions,"[ERKEK, KADIN]"
597,3f770230-a919-11e9-a2fc-000d3a38a36f,103,14.0,2597.45,3,5,5,35,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
598,3f93161a-26d0-11eb-8a9b-000d3a38a36f,56,5.0,1170.29,4,4,5,44,loyal_customers,"[COCUK, KADIN]"
599,3fa416d6-9d79-11e9-9897-000d3a38a36f,83,10.0,1520.64,4,5,5,45,loyal_customers,[KADIN]
600,3fd0e61a-a3e2-11e9-a2fc-000d3a38a36f,17,9.0,1537.68,5,5,5,55,champions,"[ERKEK, KADIN, AKTIFSPOR]"
601,3fecbd3c-a59e-11e9-a2fc-000d3a38a36f,56,9.0,1028.29,4,5,5,45,loyal_customers,"[KADIN, AKTIFSPOR]"
602,40064c40-60c7-11ea-8dd8-000d3a38a36f,31,10.0,1939.68,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
603,401dfc90-1c5d-11ea-a490-000d3a38a36f,7,15.0,2469.3199999999997,5,5,5,55,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
604,409e63de-5bc9-11ea-82af-000d3a38a36f,15,13.0,1549.9,5,5,5,55,champions,"[COCUK, KADIN, AKTIFSPOR]"
605,409ed1f2-ab52-11e9-a2fc-000d3a38a36f,100,15.0,1649.88,3,5,5,35,loyal_customers,[KADIN]
606,409f9a4c-9e2d-11e9-9897-000d3a38a36f,47,13.0,1108.44,4,5,5,45,loyal_customers,[KADIN]
607,40b4f318-9dfb-11eb-9c47-000d3a38a36f,48,7.0,3812.8999999999996,4,5,5,45,loyal_customers,"[ERKEK, KADIN]"
608,40c8bd74-9f5d-11e9-a2fc-000d3a38a36f,66,14.0,2480.43,4,5,5,45,loyal_customers,"[KADIN, AKTIFSPOR]"
609,40dda43a-2060-11ea-87bf-000d3a38a36f,97,6.0,726.4,3,4,4,34,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
610,4102a3d0-afa3-11e9-9c23-000d3a38a36f,16,12.0,2031.2800000000002,5,5,5,55,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
611,4155817e-606d-11ea-8dd8-000d3a38a36f,14,8.0,888.4000000000001,5,5,4,55,champions,"[ERKEK, COCUK, KADIN]"
612,415e400e-76a5-11ea-b23f-000d3a38a36f,85,12.0,1327.28,3,5,5,35,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
613,41761074-a8d5-11e9-a2fc-000d3a38a36f,100,10.0,2283.77,3,5,5,35,loyal_customers,"[ERKEK, KADIN]"
614,41850336-ff29-11e9-a5e8-000d3a38a36f,63,14.0,1972.8999999999999,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
615,41b77c6e-b044-11e9-9757-000d3a38a36f,12,9.0,854.38,5,5,4,55,champions,"[AKTIFCOCUK, COCUK, KADIN]"
616,41e0f9a2-e5ed-11e9-ad00-000d3a38a36f,61,6.0,482.75,4,4,3,44,loyal_customers,"[KADIN, AKTIFSPOR]"
617,41f35f2a-1892-11ea-9213-000d3a38a36f,32,7.0,1116.54,5,5,5,55,champions,"[COCUK, KADIN]"
618,42401580-d6ad-11e9-93bc-000d3a38a36f,26,6.0,1108.24,5,4,5,54,champions,"[ERKEK, KADIN, AKTIFSPOR]"
619,4247ff6a-ff1c-11e9-a5e8-000d3a38a36f,29,9.0,762.91,5,5,4,55,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
620,42681860-18d3-11ea-9213-000d3a38a36f,69,6.0,1120.73,4,4,5,44,loyal_customers,[KADIN]
621,426b497e-f149-11e9-9346-000d3a38a36f,79,8.0,1382.65,4,5,5,45,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
622,42c50160-af4a-11eb-bbf8-000d3a38a36f,26,5.0,702.14,5,4,4,54,champions,"[KADIN, AKTIFSPOR]"
623,42dd039c-a884-11e9-a2fc-000d3a38a36f,48,11.0,1576.48,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
624,4310677e-a5db-11e9-a2fc-000d3a38a36f,107,7.0,557.49,3,5,3,35,loyal_customers,"[ERKEK, KADIN]"
625,43310aa4-ac27-11e9-a2fc-000d3a38a36f,47,19.0,3640.8499999999995,4,5,5,45,loyal_customers,"[KADIN, AKTIFSPOR]"
626,43378bf6-6183-11ea-8dd8-000d3a38a36f,5,10.0,2034.28,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
627,436ed710-acc4-11e9-a2fc-000d3a38a36f,91,8.0,1035.87,3,5,5,35,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
628,4393e1d0-cf51-11ea-a8f0-000d3a38a36f,17,6.0,997.4300000000001,5,4,4,54,champions,"[ERKEK, KADIN, AKTIFSPOR]"
629,439fbe44-a0ed-11e9-a2fc-000d3a38a36f,5,9.0,1135.49,5,5,5,55,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
630,43a9c5be-9d42-11e9-9897-000d3a38a36f,43,7.0,548.81,4,5,3,45,loyal_customers,[KADIN]
631,4405ac2c-fefd-11e9-a5e8-000d3a38a36f,72,5.0,840.79,4,4,4,44,loyal_customers,"[AKTIFCOCUK, KADIN]"
632,4409a3c0-a81f-11e9-a2fc-000d3a38a36f,6,12.0,1541.56,5,5,5,55,champions,"[COCUK, KADIN, AKTIFSPOR]"
633,4419930e-a539-11e9-a2fc-000d3a38a36f,133,7.0,590.4300000000001,3,5,3,35,loyal_customers,[KADIN]
634,441c4e64-fcd2-11e9-a5e8-000d3a38a36f,10,5.0,656.52,5,4,3,54,champions,"[KADIN, AKTIFSPOR]"
635,444219b6-f140-11e9-9346-000d3a38a36f,112,8.0,712.69,3,5,4,35,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
636,447d0eec-cc12-11ea-b305-000d3a38a36f,14,6.0,504.32000000000005,5,4,3,54,champions,[KADIN]
637,44d032ee-a0d4-11e9-a2fc-000d3a38a36f,111,77.0,5184.05,3,5,5,35,loyal_customers,"[KADIN, AKTIFSPOR]"
638,44d12e68-d72c-11e9-93bc-000d3a38a36f,62,6.0,548.4200000000001,4,4,3,44,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
639,44dcf946-5445-11ea-b1db-000d3a38a36f,30,5.0,563.15,5,4,3,54,champions,"[KADIN, AKTIFSPOR]"
640,44e865fa-aa19-11e9-a2fc-000d3a38a36f,28,35.0,4811.57,5,5,5,55,champions,[KADIN]
641,44fc9a30-2100-11ea-b50a-000d3a38a36f,101,5.0,699.9200000000001,3,4,4,34,loyal_customers,"[ERKEK, KADIN]"
642,451d6a4e-265a-11ea-b9a0-000d3a38a36f,71,5.0,397.38,4,4,2,44,loyal_customers,"[ERKEK, COCUK, KADIN]"
643,4524186a-263d-11eb-8a9b-000d3a38a36f,26,5.0,635.31,5,4,3,54,champions,[KADIN]
644,45389172-869d-11ea-b356-000d3a38a36f,93,17.0,3029.18,3,5,5,35,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
645,453ad8f8-ad34-11e9-a2fc-000d3a38a36f,29,6.0,412.69,5,4,2,54,champions,"[ERKEK, KADIN, AKTIFSPOR]"
646,455b20e0-2b4c-11ea-9d27-000d3a38a36f,18,6.0,826.78,5,4,4,54,champions,"[ERKEK, KADIN]"
647,4566f7a4-2ff1-11ea-bb80-000d3a38a36f,92,10.0,698.1700000000001,3,5,4,35,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
648,459876ae-9f31-11e9-9897-000d3a38a36f,110,8.0,703.0699999999999,3,5,4,35,loyal_customers,"[ERKEK, COCUK, KADIN]"
649,45a18ed4-f223-11e9-9346-000d3a38a36f,15,6.0,992.0,5,4,4,54,champions,"[COCUK, KADIN, AKTIFSPOR]"
650,45a8a624-88b9-11ea-9c02-000d3a38a36f,4,9.0,653.75,5,5,3,55,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
651,45b1333c-48e2-11ea-b6c0-000d3a38a36f,126,11.0,2566.66,3,5,5,35,loyal_customers,"[ERKEK, COCUK, KADIN]"
652,45b2afd0-aa7e-11e9-a2fc-000d3a38a36f,22,5.0,579.42,5,4,3,54,champions,"[KADIN, AKTIFSPOR]"
653,45bd5a58-8cae-11ea-8f41-000d3a38a36f,107,5.0,1174.68,3,4,5,34,loyal_customers,"[KADIN, AKTIFSPOR]"
654,45beaf52-add9-11e9-a2fc-000d3a38a36f,30,7.0,790.87,5,5,4,55,champions,"[AKTIFCOCUK, KADIN]"
655,45e919de-29f5-11ea-87cc-000d3a38a36f,27,12.0,1857.67,5,5,5,55,champions,"[ERKEK, KADIN, AKTIFSPOR]"
656,45ee21b0-60c6-11ea-8dd8-000d3a38a36f,121,5.0,807.58,3,4,4,34,loyal_customers,[KADIN]
657,45f82aaa-6b63-11ea-9c62-000d3a38a36f,12,9.0,2617.68,5,5,5,55,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
658,4638649a-a817-11e9-a2fc-000d3a38a36f,79,10.0,948.35,4,5,4,45,loyal_customers,"[KADIN, AKTIFSPOR]"
659,463869d8-a2ed-11e9-a2fc-000d3a38a36f,43,14.0,1683.42,4,5,5,45,loyal_customers,[KADIN]
660,464374a2-9131-11eb-bae6-000d3a38a36f,23,5.0,922.24,5,4,4,54,champions,"[COCUK, KADIN]"
661,465a330e-b1c2-11e9-89fa-000d3a38a36f,32,8.0,1169.86,5,5,5,55,champions,[KADIN]
662,465e7b62-63c9-11ea-a6dc-000d3a38a36f,75,5.0,705.24,4,4,4,44,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
663,466dc53c-a5a0-11e9-a2fc-000d3a38a36f,82,7.0,928.9000000000001,4,5,4,45,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
664,4679da9e-af2c-11e9-a2fc-000d3a38a36f,29,9.0,1667.13,5,5,5,55,champions,"[ERKEK, COCUK, KADIN]"
665,467e87e2-2d7b-11ea-9ae7-000d3a38a36f,4,5.0,581.09,5,4,3,54,champions,"[ERKEK, KADIN]"
666,46d36ca0-ab60-11e9-a2fc-000d3a38a36f,105,7.0,710.62,3,5,4,35,loyal_customers,"[AKTIFCOCUK, KADIN]"
667,46fdb554-a5c1-11e9-a2fc-000d3a38a36f,137,17.0,2259.95,3,5,5,35,loyal_customers,[KADIN]
668,471cec4e-9f5e-11e9-a2fc-000d3a38a36f,63,5.0,480.81,4,4,3,44,loyal_customers,[KADIN]
669,4777754a-39d4-11ea-85d6-000d3a38a36f,58,5.0,626.8900000000001,4,4,3,44,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
670,47b3acdc-25d8-11ea-8e1c-000d3a38a36f,41,14.0,2403.7599999999998,4,5,5,45,loyal_customers,[KADIN]
671,481e8172-4ea7-11ea-99ba-000d3a38a36f,91,8.0,876.4000000000001,3,5,4,35,loyal_customers,"[ERKEK, COCUK, KADIN]"
672,482822d8-5b2a-11ea-9ee1-000d3a38a36f,64,6.0,1189.74,4,4,5,44,loyal_customers,[KADIN]
673,482d6370-a74c-11e9-a2fc-000d3a38a36f,123,10.0,1735.46,3,5,5,35,loyal_customers,[KADIN]
674,482e2264-ad0b-11e9-a2fc-000d3a38a36f,42,6.0,1190.12,4,4,5,44,loyal_customers,[KADIN]
675,483277a0-8d49-11ea-8f41-000d3a38a36f,117,5.0,899.36,3,4,4,34,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
676,4836111c-a41a-11e9-a2fc-000d3a38a36f,48,7.0,1189.8899999999999,4,5,5,45,loyal_customers,"[ERKEK, KADIN]"
677,48398c5e-aed1-11e9-a2fc-000d3a38a36f,111,8.0,947.87,3,5,4,35,loyal_customers,[KADIN]
678,483e2ab4-3033-11ea-bb28-000d3a38a36f,30,5.0,1405.6200000000001,5,4,5,54,champions,"[ERKEK, KADIN, AKTIFSPOR]"
679,485a23de-ff1b-11e9-a5e8-000d3a38a36f,14,7.0,1031.8999999999999,5,5,5,55,champions,"[AKTIFCOCUK, KADIN]"
680,4864632c-441f-11eb-806e-000d3a38a36f,74,5.0,2521.38,4,4,5,44,loyal_customers,"[KADIN, AKTIFSPOR]"
681,486f3954-11b8-11ea-af12-000d3a38a36f,51,10.0,2847.6099999999997,4,5,5,45,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
682,48bb5e4e-b162-11e9-89fa-000d3a38a36f,51,11.0,1716.11,4,5,5,45,loyal_customers,"[AKTIFCOCUK, KADIN]"
683,48f611a8-a77e-11e9-a2fc-000d3a38a36f,107,9.0,776.7,3,5,4,35,loyal_customers,[KADIN]
684,48f78944-b178-11e9-89fa-000d3a38a36f,75,10.0,1114.46,4,5,5,45,loyal_customers,"[ERKEK, COCUK, KADIN]"
685,49270968-9fa7-11e9-a2fc-000d3a38a36f,34,5.0,727.73,5,4,4,54,champions,"[KADIN, AKTIFSPOR]"
686,492f9cf0-6e04-11ea-84a8-000d3a38a36f,9,9.0,2406.18,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
687,497cee84-5e54-11ea-be5b-000d3a38a36f,110,5.0,613.88,3,4,3,34,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
688,499410e6-e78f-11e9-8bb8-000d3a38a36f,31,18.0,2415.17,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
689,4a11a4aa-aede-11e9-a2fc-000d3a38a36f,65,7.0,612.01,4,5,3,45,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
690,4a51668a-a155-11e9-a2fc-000d3a38a36f,83,51.0,4393.86,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
691,4a7e875e-e6ce-11ea-8f44-000d3a38a36f,3,29.0,4793.63,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
692,4a8e860e-2063-11ea-87bf-000d3a38a36f,27,6.0,1350.74,5,4,5,54,champions,"[ERKEK, KADIN]"
693,4ac45652-a8d7-11e9-a2fc-000d3a38a36f,6,15.0,1887.32,5,5,5,55,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
694,4ad76d3a-a302-11e9-a2fc-000d3a38a36f,58,10.0,1278.76,4,5,5,45,loyal_customers,"[COCUK, KADIN]"
695,4af21a1e-d696-11e9-93bc-000d3a38a36f,42,5.0,550.66,4,4,3,44,loyal_customers,"[COCUK, KADIN]"
696,4b13883c-615c-11eb-add3-000d3a38a36f,15,6.0,638.8299999999999,5,4,3,54,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
697,4b576ecc-b6d4-11ea-b48c-000d3a38a36f,6,5.0,591.2,5,4,3,54,champions,"[AKTIFCOCUK, COCUK, KADIN]"
698,4b589dda-2582-11ea-b1c8-000d3a38a36f,130,5.0,704.61,3,4,4,34,loyal_customers,"[COCUK, KADIN]"
699,4ba17d88-632c-11ea-a6dc-000d3a38a36f,27,8.0,1135.96,5,5,5,55,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
700,4baf9b1e-b0cd-11e9-9757-000d3a38a36f,119,11.0,1904.19,3,5,5,35,loyal_customers,[KADIN]
701,4bb06236-9eea-11ea-80cd-000d3a38a36f,43,9.0,1081.4,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
702,4bd60b50-195f-11ea-b6a2-000d3a38a36f,63,7.0,970.25,4,5,4,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
703,4bfa8e98-2405-11ea-8523-000d3a38a36f,48,9.0,826.84,4,5,4,45,loyal_customers,"[COCUK, KADIN]"
704,4c17b80c-ab5f-11e9-a2fc-000d3a38a36f,16,7.0,830.48,5,5,4,55,champions,"[KADIN, AKTIFSPOR]"
705,4c2a7404-b0ac-11e9-9757-000d3a38a36f,121,5.0,1597.62,3,4,5,34,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
706,4c333174-2d85-11ea-9ae7-000d3a38a36f,75,13.0,1785.73,4,5,5,45,loyal_customers,"[KADIN, AKTIFSPOR]"
707,4c36e188-7e7b-11ea-80af-000d3a38a36f,61,16.0,1942.52,4,5,5,45,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
708,4c472856-a6e8-11e9-a2fc-000d3a38a36f,6,10.0,1312.55,5,5,5,55,champions,"[AKTIFCOCUK, KADIN]"
709,4c72abd0-a56b-11e9-a2fc-000d3a38a36f,7,5.0,1052.28,5,4,5,54,champions,"[ERKEK, KADIN]"
710,4c79fca4-5bc4-11ea-9e92-000d3a38a36f,100,6.0,808.6700000000001,3,4,4,34,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
711,4cb4e632-f176-11ea-bde9-000d3a38a36f,14,7.0,814.34,5,5,4,55,champions,"[COCUK, KADIN, AKTIFSPOR]"
712,4ccd389c-5b2e-11ea-8f99-000d3a38a36f,79,5.0,525.9300000000001,4,4,3,44,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
713,4cdde676-ad5d-11e9-a2fc-000d3a38a36f,38,5.0,567.68,4,4,3,44,loyal_customers,[KADIN]
714,4d100e38-d672-11e9-93bc-000d3a38a36f,110,6.0,1229.84,3,4,5,34,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
715,4d1490c4-9e42-11e9-9897-000d3a38a36f,89,19.0,2833.19,3,5,5,35,loyal_customers,"[KADIN, AKTIFSPOR]"
716,4d23828c-a536-11e9-a2fc-000d3a38a36f,31,14.0,2655.13,5,5,5,55,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
717,4d3d66c0-2033-11ea-87bf-000d3a38a36f,106,9.0,1439.78,3,5,5,35,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
718,4d41bf44-a8f2-11e9-a2fc-000d3a38a36f,102,24.0,3379.58,3,5,5,35,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
719,4d474cd4-9e4d-11e9-9897-000d3a38a36f,34,11.0,1269.04,5,5,5,55,champions,[KADIN]
720,4d642536-a931-11e9-a2fc-000d3a38a36f,82,5.0,934.88,4,4,4,44,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
721,4d91fdc8-1194-11ea-846f-000d3a38a36f,120,7.0,513.85,3,5,3,35,loyal_customers,"[ERKEK, KADIN]"
722,4dac5fa4-b0de-11e9-9757-000d3a38a36f,133,10.0,2743.3199999999997,3,5,5,35,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
723,4db60198-a1c0-11ea-9c18-000d3a38a36f,9,22.0,3169.0699999999997,5,5,5,55,champions,"[ERKEK, KADIN, AKTIFSPOR]"
724,4de5d6cc-5448-11ea-b1db-000d3a38a36f,47,5.0,459.83,4,4,3,44,loyal_customers,"[ERKEK, KADIN]"
725,4de9d44c-a38c-11e9-a2fc-000d3a38a36f,89,6.0,637.93,3,4,3,34,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
726,4df1473a-b107-11e9-9757-000d3a38a36f,86,16.0,3507.61,3,5,5,35,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
727,4df89aaa-11ef-11ea-916f-000d3a38a36f,13,9.0,1091.86,5,5,5,55,champions,[KADIN]
728,4e2b2704-a8d1-11e9-a2fc-000d3a38a36f,4,14.0,4268.33,5,5,5,55,champions,"[KADIN, AKTIFSPOR]"
729,4e3d52ca-f292-11e9-9346-000d3a38a36f,125,8.0,1016.87,3,5,4,35,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
730,4e5940e8-5b51-11ea-ae74-000d3a38a36f,12,5.0,1052.45,5,4,5,54,champions,"[KADIN, AKTIFSPOR]"
731,4e5c4d94-a24a-11e9-a2fc-000d3a38a36f,31,5.0,386.84000000000003,5,4,2,54,champions,"[COCUK, KADIN]"
732,4eab7f5e-3c73-11ea-b550-000d3a38a36f,73,7.0,788.9100000000001,4,5,4,45,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
733,4ebdb7c6-5b2e-11ea-975c-000d3a38a36f,23,6.0,1089.93,5,4,5,54,champions,"[ERKEK, KADIN]"
734,4eddffb6-a221-11e9-a2fc-000d3a38a36f,128,6.0,739.98,3,4,4,34,loyal_customers,"[KADIN, AKTIFSPOR]"
735,4f01168c-b147-11ea-b736-000d3a38a36f,135,6.0,477.29,3,4,3,34,loyal_customers,"[COCUK, KADIN]"
736,4f05aac8-5443-11ea-b1db-000d3a38a36f,29,7.0,1098.25,5,5,5,55,champions,"[COCUK, KADIN, AKTIFSPOR]"
737,4f0dc53a-9d51-11ea-a27a-000d3a38a36f,15,7.0,1480.55,5,5,5,55,champions,"[KADIN, AKTIFSPOR]"
738,4f717b4e-a18e-11e9-a2fc-000d3a38a36f,43,11.0,1523.9299999999998,4,5,5,45,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
739,4f9eb946-1eb7-11ea-aa32-000d3a38a36f,61,5.0,423.69000000000005,4,4,2,44,loyal_customers,[KADIN]
740,4fae05dc-0089-11ea-a5e8-000d3a38a36f,70,10.0,2021.6899999999998,4,5,5,45,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
741,4fb4d678-5bc4-11ea-94d2-000d3a38a36f,85,11.0,2556.04,3,5,5,35,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
742,4fcfbc1e-1884-11ea-9213-000d3a38a36f,110,5.0,727.96,3,4,4,34,loyal_customers,[KADIN]
743,4fd60fe2-9e0e-11e9-9897-000d3a38a36f,8,8.0,999.29,5,5,4,55,champions,"[COCUK, KADIN]"
744,4fdda478-a331-11e9-a2fc-000d3a38a36f,69,6.0,1074.8799999999999,4,4,5,44,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
745,5019ec56-b0df-11e9-9757-000d3a38a36f,83,10.0,1645.6000000000001,4,5,5,45,loyal_customers,"[ERKEK, KADIN]"
746,501e2db0-d6d3-11e9-93bc-000d3a38a36f,18,7.0,1215.33,5,5,5,55,champions,"[ERKEK, KADIN, AKTIFSPOR]"
747,503fb8ce-1fb5-11ea-87bf-000d3a38a36f,97,5.0,464.33000000000004,3,4,3,34,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
748,507b2252-1338-11eb-8ffc-000d3a38a36f,77,9.0,1429.46,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
749,5082049e-9d7f-11e9-9897-000d3a38a36f,99,8.0,630.87,3,5,3,35,loyal_customers,"[ERKEK, KADIN]"
750,509cff2e-9ca7-11ea-a27a-000d3a38a36f,9,6.0,599.71,5,4,3,54,champions,"[ERKEK, COCUK, KADIN]"
751,50abe676-a2dc-11e9-a2fc-000d3a38a36f,15,6.0,983.82,5,4,4,54,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
752,50c6f14a-9fae-11e9-a2fc-000d3a38a36f,85,8.0,1146.73,3,5,5,35,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
753,50ec0c92-a7b4-11e9-a2fc-000d3a38a36f,7,14.0,2422.65,5,5,5,55,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
754,510917b0-ac28-11e9-a2fc-000d3a38a36f,75,6.0,611.74,4,4,3,44,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
755,5146467c-9d54-11e9-9897-000d3a38a36f,13,7.0,666.4100000000001,5,5,4,55,champions,"[KADIN, AKTIFSPOR]"
756,51866a2a-1a10-11ea-941b-000d3a38a36f,80,14.0,2176.22,4,5,5,45,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
757,51934bc4-a796-11e9-a2fc-000d3a38a36f,95,5.0,780.4200000000001,3,4,4,34,loyal_customers,"[KADIN, AKTIFSPOR]"
758,519a38f0-a14f-11e9-a2fc-000d3a38a36f,67,6.0,1021.89,4,4,5,44,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
