,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment,interested_in_categories_12
868,38bbae9e-223d-11ea-8523-000d3a38a36f,184,2.0,405.51,2,1,2,21,hibernating,[ERKEK]
869,38c2c96e-adc9-11ea-b736-000d3a38a36f,13,2.0,871.96,5,1,4,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
870,38ca1544-a8b5-11e9-a2fc-000d3a38a36f,323,7.0,1340.74,1,5,5,15,cant_loose,[ERKEK]
871,38d2a610-aaf8-11e9-a2fc-000d3a38a36f,322,2.0,162.68,1,1,1,11,hibernating,[ERKEK]
872,38d63902-e0ac-11ea-b5cd-000d3a38a36f,110,2.0,372.77,3,1,2,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
873,38eb3626-eacb-11ea-9047-000d3a38a36f,105,2.0,250.45999999999998,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
874,392ba042-1ae4-11ea-98d5-000d3a38a36f,161,3.0,541.96,2,2,3,22,hibernating,[AKTIFCOCUK]
875,39362650-3f1c-11ea-b794-000d3a38a36f,136,2.0,119.98,3,1,1,31,about_to_sleep,[COCUK]
876,393d3d26-aabd-11e9-a2fc-000d3a38a36f,146,2.0,196.93,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
877,394cdd9e-28a7-11eb-8a9b-000d3a38a36f,186,15.0,2135.04,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
878,396b492c-ac71-11e9-a2fc-000d3a38a36f,350,3.0,232.47000000000003,1,2,1,12,hibernating,[ERKEK]
879,397596c8-475f-11ea-b6c0-000d3a38a36f,360,3.0,401.97,1,2,2,12,hibernating,[ERKEK]
880,397a63e0-a6a8-11e9-a2fc-000d3a38a36f,134,3.0,268.37,3,2,1,32,about_to_sleep,[COCUK]
881,398081bc-1f93-11ea-87bf-000d3a38a36f,367,3.0,419.95,1,2,2,12,hibernating,"[COCUK, AKTIFSPOR]"
882,3985092a-2b47-11ea-9d27-000d3a38a36f,336,3.0,345.44,1,2,2,12,hibernating,[ERKEK]
883,39941816-53bf-11ea-abe0-000d3a38a36f,141,3.0,618.96,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
884,39a43c56-5b25-11ea-a34d-000d3a38a36f,352,3.0,456.94000000000005,1,2,3,12,hibernating,"[ERKEK, AKTIFSPOR]"
885,39a61dc0-b191-11e9-89fa-000d3a38a36f,356,3.0,697.44,1,2,4,12,hibernating,"[ERKEK, AKTIFSPOR]"
886,39aa923e-aa3c-11ea-b736-000d3a38a36f,186,2.0,294.46999999999997,2,1,1,21,hibernating,"[COCUK, KADIN]"
887,39ad5862-8a8d-11ea-8ec0-000d3a38a36f,170,3.0,557.72,2,2,3,22,hibernating,"[AKTIFCOCUK, KADIN]"
888,39d0989c-16e6-11ea-b4ec-000d3a38a36f,164,2.0,207.98000000000002,2,1,1,21,hibernating,[AKTIFCOCUK]
889,39ed3702-5b08-11ea-a804-000d3a38a36f,151,2.0,208.97,2,1,1,21,hibernating,"[COCUK, AKTIFSPOR]"
890,39edf3ac-b10a-11e9-9757-000d3a38a36f,253,8.0,1047.82,1,5,5,15,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
891,39fdbc40-b14d-11e9-9757-000d3a38a36f,277,7.0,720.86,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
892,3a154aa4-e442-11e9-ad00-000d3a38a36f,213,2.0,473.72,2,1,3,21,hibernating,"[ERKEK, KADIN]"
893,3a285f00-f4f4-11e9-9346-000d3a38a36f,131,3.0,529.96,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
894,3a83c01a-6cf0-11ea-b576-000d3a38a36f,296,3.0,1010.53,1,2,4,12,hibernating,"[ERKEK, AKTIFSPOR]"
895,3a85dc22-12bb-11ea-a001-000d3a38a36f,117,3.0,383.95000000000005,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
896,3a924a50-d0f4-11ea-8b59-000d3a38a36f,225,2.0,339.98,2,1,2,21,hibernating,"[ERKEK, AKTIFSPOR]"
897,3aa26938-b19e-11e9-89fa-000d3a38a36f,275,2.0,1095.76,1,1,5,11,hibernating,"[AKTIFCOCUK, COCUK]"
898,3aa52386-afb8-11e9-9757-000d3a38a36f,141,3.0,469.93,3,2,3,32,about_to_sleep,[ERKEK]
899,3aa7de90-a2fc-11ea-9c18-000d3a38a36f,167,2.0,321.96000000000004,2,1,2,21,hibernating,"[ERKEK, AKTIFSPOR]"
900,3aabb51c-28e2-11eb-b7dd-000d3a38a36f,25,2.0,208.73,5,1,1,51,new_customers,[ERKEK]
901,3ad92b8e-5b3b-11ea-8e25-000d3a38a36f,21,2.0,172.98,5,1,1,51,new_customers,[AKTIFCOCUK]
902,3ad9aafc-46f8-11ea-b6c0-000d3a38a36f,342,2.0,409.96000000000004,1,1,2,11,hibernating,"[ERKEK, AKTIFSPOR]"
903,3ae3bd9c-5bdb-11ea-a3fe-000d3a38a36f,189,2.0,233.98000000000002,2,1,1,21,hibernating,[ERKEK]
904,3aeeefae-a444-11e9-a2fc-000d3a38a36f,116,3.0,510.02,3,2,3,32,about_to_sleep,"[ERKEK, COCUK]"
905,3b048dea-116e-11ea-9f3a-000d3a38a36f,267,8.0,1300.42,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
906,3b08f95c-2d5c-11ea-827e-000d3a38a36f,86,3.0,530.45,3,2,3,32,about_to_sleep,[ERKEK]
907,3b1270f4-aa5d-11e9-a2fc-000d3a38a36f,239,7.0,724.0600000000001,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
908,3b3aad7a-5b2f-11ea-bf2c-000d3a38a36f,106,3.0,340.95,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
909,3b5b6e68-9764-11ea-a9c8-000d3a38a36f,201,2.0,108.48,2,1,1,21,hibernating,[COCUK]
910,3b5d82f2-aa3d-11ea-b736-000d3a38a36f,15,2.0,572.92,5,1,3,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
911,3b697668-d714-11e9-93bc-000d3a38a36f,138,3.0,511.96000000000004,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
912,3b7228ce-7300-11eb-a9a7-000d3a38a36f,90,2.0,309.92,3,1,2,31,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
913,3b87b5d4-e046-11e9-957d-000d3a38a36f,160,3.0,372.69,2,2,2,22,hibernating,"[COCUK, AKTIFSPOR]"
914,3bb58b00-f2ea-11ea-b013-000d3a38a36f,183,3.0,451.97,2,2,2,22,hibernating,"[ERKEK, AKTIFSPOR]"
915,3be18c78-ede6-11e9-88c1-000d3a38a36f,260,2.0,363.66999999999996,1,1,2,11,hibernating,"[AKTIFCOCUK, COCUK, KADIN]"
916,3bf28a84-6274-11ea-9861-000d3a38a36f,264,2.0,220.07999999999998,1,1,1,11,hibernating,[ERKEK]
917,3bfdb582-4e59-11ea-99ba-000d3a38a36f,129,3.0,383.95,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
918,3c0d1ac4-8d4f-11ea-8f41-000d3a38a36f,99,2.0,384.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
919,3c15e8d8-a268-11ea-9c18-000d3a38a36f,293,2.0,298.15999999999997,1,1,1,11,hibernating,"[AKTIFCOCUK, COCUK]"
920,3c1db156-994b-11ea-b97a-000d3a38a36f,365,9.0,1467.6000000000001,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
921,3c2bf5b0-5bb4-11ea-81c0-000d3a38a36f,132,2.0,534.97,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
922,3c3381d6-f80d-11ea-a533-000d3a38a36f,219,7.0,468.19,2,5,3,25,cant_loose,[ERKEK]
923,3c3decf4-2d08-11eb-8b78-000d3a38a36f,128,2.0,303.94,3,1,2,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
924,3c68119e-5439-11ea-b1db-000d3a38a36f,135,3.0,346.47,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
925,3c799730-5b9f-11ea-b4c9-000d3a38a36f,233,2.0,179.98,2,1,1,21,hibernating,[ERKEK]
926,3c9ee278-aa11-11e9-a2fc-000d3a38a36f,125,3.0,410.94000000000005,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
927,3ca62200-a3ad-11e9-a2fc-000d3a38a36f,112,2.0,425.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
928,3cae55ec-9dcc-11e9-9897-000d3a38a36f,335,7.0,1259.9,1,5,5,15,cant_loose,[ERKEK]
929,3cb7ad74-aefa-11e9-a2fc-000d3a38a36f,268,2.0,200.72,1,1,1,11,hibernating,"[COCUK, AKTIFSPOR]"
930,3cd89598-1e8e-11eb-9dc3-000d3a38a36f,133,2.0,439.97,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
931,3ce11136-a50f-11e9-a2fc-000d3a38a36f,351,2.0,214.97,1,1,1,11,hibernating,"[ERKEK, AKTIFSPOR]"
932,3ce13348-2996-11eb-b280-000d3a38a36f,148,2.0,322.57,2,1,2,21,hibernating,"[ERKEK, AKTIFSPOR]"
933,3cead8ae-1375-11ea-a001-000d3a38a36f,188,3.0,569.95,2,2,3,22,hibernating,[ERKEK]
934,3d0033c2-adcf-11e9-a2fc-000d3a38a36f,113,2.0,157.46,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
935,3d05357a-7b47-11ea-8f20-000d3a38a36f,173,2.0,304.96,2,1,2,21,hibernating,"[ERKEK, COCUK]"
936,3d12a482-a7dd-11e9-a2fc-000d3a38a36f,249,2.0,150.48,1,1,1,11,hibernating,[ERKEK]
937,3d2220b4-5b93-11ea-9d04-000d3a38a36f,188,3.0,344.96,2,2,2,22,hibernating,"[ERKEK, KADIN]"
938,3d307a80-ab0b-11e9-a2fc-000d3a38a36f,264,7.0,951.85,1,5,4,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
939,3d690368-ae40-11e9-a2fc-000d3a38a36f,135,3.0,400.96000000000004,3,2,2,32,about_to_sleep,[ERKEK]
940,3d6b308a-b042-11e9-9757-000d3a38a36f,169,2.0,251.98000000000002,2,1,1,21,hibernating,[ERKEK]
941,3d8daa66-a49e-11e9-a2fc-000d3a38a36f,245,3.0,239.96999999999997,1,2,1,12,hibernating,"[AKTIFCOCUK, COCUK]"
942,3da84cd6-b178-11e9-89fa-000d3a38a36f,238,12.0,1761.96,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
943,3daf6142-7b35-11ea-8f20-000d3a38a36f,163,3.0,462.67999999999995,2,2,3,22,hibernating,"[COCUK, AKTIFSPOR]"
944,3dbe7886-185b-11ea-9213-000d3a38a36f,160,9.0,678.91,2,5,4,25,cant_loose,[COCUK]
945,3dcb5288-a149-11e9-a2fc-000d3a38a36f,163,3.0,195.97,2,2,1,22,hibernating,[COCUK]
946,3de952fa-a2d5-11e9-a2fc-000d3a38a36f,218,3.0,239.96999999999997,2,2,1,22,hibernating,[ERKEK]
947,3e01ef60-9fc2-11e9-a2fc-000d3a38a36f,160,7.0,1503.69,2,5,5,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
948,3e06e4c6-55aa-11eb-9e65-000d3a38a36f,111,2.0,425.93,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
949,3e423638-be25-11ea-aa61-000d3a38a36f,125,3.0,652.66,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
950,3e6466fc-b112-11e9-9757-000d3a38a36f,215,12.0,1859.21,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
951,3e6aff7e-3ae4-11ea-835a-000d3a38a36f,194,3.0,604.94,2,2,3,22,hibernating,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
952,3e725b46-94a5-11ea-85df-000d3a38a36f,92,2.0,438.93,3,1,2,31,about_to_sleep,[COCUK]
953,3e8dba14-a705-11e9-a2fc-000d3a38a36f,206,7.0,1567.35,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
954,3e946810-a94d-11e9-a2fc-000d3a38a36f,273,2.0,139.96,1,1,1,11,hibernating,"[COCUK, KADIN]"
955,3ea07308-a744-11ea-bd63-000d3a38a36f,19,2.0,183.98,5,1,1,51,new_customers,[ERKEK]
956,3ebc7fc6-2d9f-11eb-8062-000d3a299ebf,109,2.0,326.96000000000004,3,1,2,31,about_to_sleep,[ERKEK]
957,3ed92220-aecf-11e9-a2fc-000d3a38a36f,153,7.0,1184.8600000000001,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
958,3eeab872-c54f-11ea-9dde-000d3a38a36f,186,2.0,461.13,2,1,3,21,hibernating,"[ERKEK, AKTIFSPOR]"
959,3f008a82-f7f8-11e9-841e-000d3a38a36f,238,3.0,445.93,1,2,2,12,hibernating,[ERKEK]
960,3f03a4ea-28ff-11eb-b7dd-000d3a38a36f,141,2.0,166.64,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
961,3f0dfccc-24f1-11eb-86c1-000d3a38a36f,145,3.0,446.82000000000005,3,2,2,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
962,3f11109a-b19a-11e9-89fa-000d3a38a36f,336,3.0,351.94,1,2,2,12,hibernating,"[ERKEK, AKTIFSPOR]"
963,3f118c82-a146-11e9-a2fc-000d3a38a36f,155,8.0,616.39,2,5,3,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
964,3f1b4dc8-8a7d-11ea-8ec0-000d3a38a36f,294,2.0,163.63,1,1,1,11,hibernating,[COCUK]
965,3f1efa7c-aa09-11e9-a2fc-000d3a38a36f,313,2.0,192.92999999999998,1,1,1,11,hibernating,"[COCUK, KADIN]"
966,3f331854-a4b4-11e9-a2fc-000d3a38a36f,108,3.0,199.95000000000002,3,2,1,32,about_to_sleep,[COCUK]
967,3f33b5fc-f135-11e9-9346-000d3a38a36f,332,3.0,380.72,1,2,2,12,hibernating,[ERKEK]
968,3f3add64-ad74-11e9-a2fc-000d3a38a36f,248,9.0,1554.92,1,5,5,15,cant_loose,[ERKEK]
969,3f68b4ce-d815-11ea-aee7-000d3a38a36f,272,2.0,169.98000000000002,1,1,1,11,hibernating,[COCUK]
970,3f69ecea-4206-11ea-96d9-000d3a38a36f,188,2.0,184.98,2,1,1,21,hibernating,[ERKEK]
971,3f6d1e4e-ee0d-11e9-9346-000d3a38a36f,209,12.0,2538.78,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
972,3f7aa818-b0e4-11e9-9757-000d3a38a36f,133,3.0,463.94,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
973,3f927872-a7d3-11e9-a2fc-000d3a38a36f,235,7.0,1112.72,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
974,3fa3f692-5f52-11ea-be5b-000d3a38a36f,189,3.0,386.71000000000004,2,2,2,22,hibernating,"[AKTIFCOCUK, ERKEK, KADIN]"
975,3fccb99e-5b4f-11ea-8848-000d3a38a36f,228,3.0,443.64,2,2,2,22,hibernating,"[AKTIFCOCUK, KADIN]"
976,3fd6eeae-bf87-11ea-a18f-000d3a38a36f,264,2.0,324.37,1,1,2,11,hibernating,[ERKEK]
977,3fda4522-b178-11e9-89fa-000d3a38a36f,346,7.0,792.44,1,5,4,15,cant_loose,[ERKEK]
978,3ff9a700-a24b-11e9-a2fc-000d3a38a36f,136,2.0,133.98,3,1,1,31,about_to_sleep,[ERKEK]
979,3ffd5daa-5be1-11ea-a294-000d3a38a36f,204,3.0,772.9,2,2,4,22,hibernating,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
980,4003b674-56a9-11ea-b9b9-000d3a38a36f,136,2.0,435.96000000000004,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
981,40091866-bdf2-11ea-aa61-000d3a38a36f,193,2.0,217.95999999999998,2,1,1,21,hibernating,"[ERKEK, COCUK, KADIN]"
982,40150444-d71d-11e9-93bc-000d3a38a36f,90,3.0,385.89000000000004,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
983,403fde7c-e450-11e9-ad00-000d3a38a36f,324,3.0,304.96000000000004,1,2,2,12,hibernating,[ERKEK]
984,4044b462-9cff-11e9-9897-000d3a38a36f,125,2.0,189.97,3,1,1,31,about_to_sleep,"[ERKEK, COCUK]"
985,40823862-2262-11ea-8523-000d3a38a36f,350,2.0,767.8100000000001,1,1,4,11,hibernating,"[ERKEK, KADIN, AKTIFSPOR]"
986,4087a75a-a523-11e9-a2fc-000d3a38a36f,198,11.0,1507.54,2,5,5,25,cant_loose,"[COCUK, KADIN]"
987,408e395c-ae0c-11e9-a2fc-000d3a38a36f,202,2.0,357.98,2,1,2,21,hibernating,[ERKEK]
988,409265f4-b12c-11e9-9757-000d3a38a36f,259,8.0,785.99,1,5,4,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
989,40c591bc-7e50-11ea-80af-000d3a38a36f,337,2.0,454.69,1,1,2,11,hibernating,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
990,40ce17b6-d6de-11e9-93bc-000d3a38a36f,332,8.0,1221.4,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
991,40d519c0-5b96-11ea-b202-000d3a38a36f,237,3.0,470.94,1,2,3,12,hibernating,"[ERKEK, AKTIFSPOR]"
992,40db27fc-a953-11e9-a2fc-000d3a38a36f,335,2.0,420.47,1,1,2,11,hibernating,"[ERKEK, KADIN]"
993,40eec926-39b1-11ea-85d6-000d3a38a36f,101,3.0,447.97,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
994,41081e4c-5bd7-11ea-90ca-000d3a38a36f,140,3.0,464.93,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
995,41351cf8-b0fb-11e9-9757-000d3a38a36f,359,3.0,694.71,1,2,4,12,hibernating,[ERKEK]
996,413e5736-2488-11ea-bf27-000d3a38a36f,196,2.0,434.98,2,1,2,21,hibernating,[ERKEK]
997,4146e988-3e36-11ea-b1ad-000d3a38a36f,119,2.0,336.97,3,1,2,31,about_to_sleep,[COCUK]
998,4158fe5c-3878-11ea-85d6-000d3a38a36f,247,2.0,338.19,1,1,2,11,hibernating,[ERKEK]
999,4159cc38-5b05-11ea-82d2-000d3a38a36f,92,3.0,549.95,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1000,415c5d12-97d8-11ea-9d91-000d3a38a36f,261,2.0,212.96999999999997,1,1,1,11,hibernating,[AKTIFCOCUK]
1001,415db4ba-1339-11ea-a001-000d3a38a36f,219,3.0,449.96000000000004,2,2,2,22,hibernating,[ERKEK]
1002,416a442c-ae09-11e9-a2fc-000d3a38a36f,343,8.0,836.9,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1003,4190bd0a-a3e1-11e9-a2fc-000d3a38a36f,187,2.0,139.98,2,1,1,21,hibernating,[ERKEK]
1004,41a37a1e-8b2e-11ea-8ec0-000d3a38a36f,166,3.0,252.45999999999998,2,2,1,22,hibernating,"[ERKEK, KADIN, AKTIFSPOR]"
1005,41abf3ce-5b54-11ea-85a8-000d3a38a36f,110,2.0,212.96,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN]"
1006,41b643ca-b027-11e9-9757-000d3a38a36f,200,2.0,296.46,2,1,1,21,hibernating,[COCUK]
1007,41c16660-8b91-11ea-8ec0-000d3a38a36f,114,2.0,254.94,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN]"
1008,41f6501a-5bcf-11ea-95ca-000d3a38a36f,293,3.0,704.45,1,2,4,12,hibernating,"[ERKEK, KADIN, AKTIFSPOR]"
1009,42007092-5bd7-11ea-ad33-000d3a38a36f,196,2.0,240.72,2,1,1,21,hibernating,[ERKEK]
1010,4203a8ea-a258-11e9-a2fc-000d3a38a36f,30,2.0,79.98,5,1,1,51,new_customers,[ERKEK]
1011,424df598-1b58-11ea-9812-000d3a38a36f,202,10.0,1627.6,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
1012,42552f66-fe1b-11e9-a5e8-000d3a38a36f,160,2.0,394.98,2,1,2,21,hibernating,[ERKEK]
1013,4271fdf8-a59a-11eb-b07f-000d3a299ebf,104,3.0,242.64000000000001,3,2,1,32,about_to_sleep,[COCUK]
1014,42813208-564c-11ea-b9b9-000d3a38a36f,190,7.0,829.88,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
1015,428d50d4-2b94-11ea-853d-000d3a38a36f,175,3.0,447.96000000000004,2,2,2,22,hibernating,"[ERKEK, KADIN]"
1016,4295cf9c-bd03-11ea-aa61-000d3a38a36f,255,3.0,709.94,1,2,4,12,hibernating,"[ERKEK, AKTIFSPOR]"
1017,42a6c718-5bf4-11ea-8384-000d3a38a36f,109,2.0,339.98,3,1,2,31,about_to_sleep,[ERKEK]
1018,42aa1e96-a500-11e9-a2fc-000d3a38a36f,363,2.0,197.98,1,1,1,11,hibernating,[ERKEK]
1019,42aafd0a-9f2b-11e9-9897-000d3a38a36f,312,3.0,499.95,1,2,3,12,hibernating,[ERKEK]
1020,42b70084-2b9c-11ea-853d-000d3a38a36f,250,2.0,255.71999999999997,1,1,1,11,hibernating,"[ERKEK, COCUK]"
1021,42b94e0a-a719-11e9-a2fc-000d3a38a36f,244,2.0,162.92000000000002,1,1,1,11,hibernating,"[AKTIFCOCUK, COCUK]"
1022,42bbabfe-a5cf-11ea-bd63-000d3a38a36f,127,3.0,599.88,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
1023,42be2892-1bfb-11ea-ac4f-000d3a38a36f,220,2.0,179.98000000000002,2,1,1,21,hibernating,[ERKEK]
1024,42cf9314-9d31-11e9-9897-000d3a38a36f,132,3.0,370.84,3,2,2,32,about_to_sleep,[COCUK]
1025,42f41680-5339-11ea-acd3-000d3a38a36f,189,3.0,623.94,2,2,3,22,hibernating,[ERKEK]
1026,42f4acb0-ac24-11e9-a2fc-000d3a38a36f,312,3.0,389.95,1,2,2,12,hibernating,"[COCUK, KADIN]"
1027,42fb6be6-a976-11e9-a2fc-000d3a38a36f,97,2.0,299.89,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
1028,42fd7290-7f00-11eb-b666-000d3a38a36f,87,2.0,209.98,3,1,1,31,about_to_sleep,[COCUK]
1029,4321c57c-b1c1-11e9-89fa-000d3a38a36f,140,3.0,283.96999999999997,3,2,1,32,about_to_sleep,[ERKEK]
1030,43271496-a2b7-11e9-a2fc-000d3a38a36f,134,3.0,761.51,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
1031,435cf73e-a7ba-11e9-a2fc-000d3a38a36f,174,18.0,2210.59,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
1032,436b967e-ac22-11e9-a2fc-000d3a38a36f,153,2.0,182.95,2,1,1,21,hibernating,"[COCUK, KADIN]"
1033,4375b8c8-e53b-11e9-ad00-000d3a38a36f,260,3.0,428.90000000000003,1,2,2,12,hibernating,"[ERKEK, KADIN]"
1034,43864b86-5bc7-11ea-9952-000d3a38a36f,184,3.0,368.95,2,2,2,22,hibernating,[AKTIFCOCUK]
1035,43939a66-9759-11ea-a9c8-000d3a38a36f,321,3.0,300.95000000000005,1,2,1,12,hibernating,"[ERKEK, KADIN]"
1036,43978078-d191-11ea-b0fc-000d3a38a36f,14,2.0,175.48,5,1,1,51,new_customers,"[ERKEK, COCUK]"
1037,43b58b80-1cbb-11ea-a490-000d3a38a36f,245,3.0,415.46000000000004,1,2,2,12,hibernating,"[AKTIFCOCUK, ERKEK]"
1038,43b73544-1e09-11ea-8bf2-000d3a38a36f,246,3.0,311.23,1,2,2,12,hibernating,[ERKEK]
1039,43ba7d24-26bc-11ea-aaaa-000d3a38a36f,32,2.0,203.98000000000002,5,1,1,51,new_customers,[ERKEK]
1040,43ed0660-a26c-11e9-a2fc-000d3a38a36f,209,8.0,1606.83,2,5,5,25,cant_loose,"[COCUK, KADIN]"
1041,43edaeb2-1daf-11ea-8bf2-000d3a38a36f,147,7.0,1542.82,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
1042,43f81f40-a5dd-11e9-a2fc-000d3a38a36f,232,7.0,1095.76,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
1043,44133df2-a7ea-11e9-a2fc-000d3a38a36f,241,3.0,205.47,1,2,1,12,hibernating,[AKTIFCOCUK]
1044,44147d1c-22fa-11ea-8523-000d3a38a36f,130,3.0,253.96999999999997,3,2,1,32,about_to_sleep,[COCUK]
1045,44309198-319d-11eb-adfe-000d3a38a36f,177,3.0,240.45,2,2,1,22,hibernating,"[COCUK, AKTIFSPOR]"
1046,4433d210-6289-11ea-9861-000d3a38a36f,187,2.0,306.42,2,1,2,21,hibernating,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1047,443aa46c-a571-11e9-a2fc-000d3a38a36f,336,9.0,1368.8700000000001,1,5,5,15,cant_loose,"[COCUK, KADIN]"
1048,446dece4-88d0-11ea-9c02-000d3a38a36f,92,3.0,332.8,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
1049,448abdca-638b-11ea-a6dc-000d3a38a36f,153,2.0,280.71,2,1,1,21,hibernating,[COCUK]
1050,4496ef04-53e7-11ea-94d4-000d3a38a36f,249,3.0,264.96999999999997,1,2,1,12,hibernating,"[ERKEK, AKTIFSPOR]"
1051,44a3306e-671c-11ea-9d38-000d3a38a36f,206,2.0,427.71000000000004,2,1,2,21,hibernating,"[ERKEK, AKTIFSPOR]"
1052,44a7e2f0-9b1d-11ea-a27a-000d3a38a36f,86,3.0,282.85,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
1053,44aa1484-1f27-11ea-87bf-000d3a38a36f,367,2.0,149.98,1,1,1,11,hibernating,[ERKEK]
1054,44bce73c-a540-11e9-a2fc-000d3a38a36f,272,7.0,1087.08,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
1055,44c30bb0-a812-11e9-a2fc-000d3a38a36f,325,3.0,487.11,1,2,3,12,hibernating,[ERKEK]
1056,44c9d4d6-974f-11ea-a9c8-000d3a38a36f,96,2.0,343.37,3,1,2,31,about_to_sleep,[ERKEK]
1057,44cb68d2-5eec-11ea-be5b-000d3a38a36f,12,2.0,155.97,5,1,1,51,new_customers,[COCUK]
1058,44cc6636-a797-11e9-a2fc-000d3a38a36f,159,3.0,620.7,2,2,3,22,hibernating,"[ERKEK, AKTIFSPOR]"
1059,44e17ce4-5bc1-11eb-8dbd-000d3a38a36f,117,2.0,629.73,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1060,44ea7ad8-b019-11e9-9757-000d3a38a36f,198,2.0,202.46999999999997,2,1,1,21,hibernating,[ERKEK]
1061,44ffd5ac-ee05-11e9-9346-000d3a38a36f,186,10.0,1793.3400000000001,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
